J-Date,Date,Weekday,Open,High,Low,Close
1395-02-06,2016-04-25,Monday,34660,34660,34600,34600
1395-02-07,2016-04-26,Tuesday,34650,34650,34600,34600
1395-02-08,2016-04-27,Wednesday,34630,34630,34570,34570
1395-02-10,2016-04-29,Friday,34560,34570,34530,34550
1395-02-11,2016-04-30,Saturday,34540,34540,34480,34510
1395-02-12,2016-05-01,Sunday,34570,34620,34500,34500
1395-02-13,2016-05-02,Monday,34560,34570,34470,34470
1395-02-14,2016-05-03,Tuesday,34480,34480,34420,34430
1395-02-17,2016-05-06,Friday,34440,34440,34300,34440
1395-02-18,2016-05-07,Saturday,34450,34510,34420,34460
1395-02-19,2016-05-08,Sunday,34450,34450,34390,34450
1395-02-20,2016-05-09,Monday,34510,34540,34500,34500
1395-02-21,2016-05-10,Tuesday,34510,34580,34490,34490
1395-02-22,2016-05-11,Wednesday,34500,34500,34430,34430
1395-02-24,2016-05-13,Friday,34400,34400,34400,34400
1395-02-25,2016-05-14,Saturday,34390,34420,34360,34420
1395-02-26,2016-05-15,Sunday,34450,34460,34390,34390
1395-02-27,2016-05-16,Monday,34410,34410,34370,34370
1395-02-28,2016-05-17,Tuesday,34380,34380,34350,34370
1395-02-29,2016-05-18,Wednesday,34410,34420,34370,34370
1395-02-31,2016-05-20,Friday,34400,34400,34390,34390
1395-03-02,2016-05-22,Sunday,34400,34500,34400,34490
1395-03-03,2016-05-23,Monday,34540,34560,34520,34550
1395-03-04,2016-05-24,Tuesday,34640,34640,34540,34540
1395-03-05,2016-05-25,Wednesday,34570,34600,34550,34550
1395-03-07,2016-05-27,Friday,34700,34840,34700,34790
1395-03-08,2016-05-28,Saturday,34830,34830,34690,34700
1395-03-09,2016-05-29,Sunday,34690,34710,34580,34630
1395-03-10,2016-05-30,Monday,34650,34740,34650,34650
1395-03-11,2016-05-31,Tuesday,34630,34650,34600,34650
1395-03-12,2016-06-01,Wednesday,34720,34750,34710,34710
1395-03-13,2016-06-02,Thursday,34700,34710,34700,34710
1395-03-14,2016-06-03,Friday,34700,34710,34700,34710
1395-03-15,2016-06-04,Saturday,34700,34700,34670,34670
1395-03-16,2016-06-05,Sunday,34660,34660,34530,34530
1395-03-17,2016-06-06,Monday,34540,34580,34540,34550
1395-03-18,2016-06-07,Tuesday,34560,34590,34520,34580
1395-03-19,2016-06-08,Wednesday,34590,34600,34590,34600
1395-03-21,2016-06-10,Friday,34620,34660,34610,34610
1395-03-22,2016-06-11,Saturday,34590,34600,34580,34600
1395-03-23,2016-06-12,Sunday,34580,34580,34530,34530
1395-03-24,2016-06-13,Monday,34560,34600,34560,34590
1395-03-25,2016-06-14,Tuesday,34580,34640,34580,34600
1395-03-26,2016-06-15,Wednesday,34590,34590,34550,34550
1395-03-28,2016-06-17,Friday,34540,34540,34540,34540
1395-03-29,2016-06-18,Saturday,34560,34570,34540,34540
1395-03-30,2016-06-19,Sunday,34550,34580,34550,34550
1395-03-31,2016-06-20,Monday,34570,34610,34570,34600
1395-04-01,2016-06-21,Tuesday,34620,34650,34620,34630
1395-04-04,2016-06-24,Friday,34550,34610,34550,34610
1395-04-05,2016-06-25,Saturday,34710,34890,34710,34850
1395-04-07,2016-06-27,Monday,34870,35000,34870,34890
1395-04-08,2016-06-28,Tuesday,34910,35190,34910,35190
1395-04-09,2016-06-29,Wednesday,35310,35370,35290,35290
1395-04-11,2016-07-01,Friday,35340,35350,35110,35160
1395-04-12,2016-07-02,Saturday,35120,35120,34790,34790
1395-04-13,2016-07-03,Sunday,34830,34880,34680,34870
1395-04-14,2016-07-04,Monday,34930,34930,34780,34870
1395-04-18,2016-07-08,Friday,34900,34900,34760,34830
1395-04-19,2016-07-09,Saturday,34810,35030,34750,34970
1395-04-20,2016-07-10,Sunday,35070,35070,34940,35010
1395-04-21,2016-07-11,Monday,35290,35290,35070,35120
1395-04-22,2016-07-12,Tuesday,35320,35320,34990,35010
1395-04-23,2016-07-13,Wednesday,35130,35220,34990,35040
1395-04-25,2016-07-15,Friday,35120,35210,35080,35110
1395-04-26,2016-07-16,Saturday,35150,35150,34940,35120
1395-04-27,2016-07-17,Sunday,35270,35270,34990,35150
1395-04-28,2016-07-18,Monday,35080,35230,35000,35190
1395-04-29,2016-07-19,Tuesday,35150,35210,35030,35130
1395-04-30,2016-07-20,Wednesday,35080,35180,35030,35030
1395-05-01,2016-07-22,Friday,35100,35120,35070,35090
1395-05-02,2016-07-23,Saturday,35170,35170,35140,35170
1395-05-03,2016-07-24,Sunday,35150,35220,35080,35110
1395-05-04,2016-07-25,Monday,35250,35250,35170,35180
1395-05-05,2016-07-26,Tuesday,35370,35370,35180,35180
1395-05-06,2016-07-27,Wednesday,35380,35440,35120,35440
1395-05-09,2016-07-30,Saturday,35410,35410,35300,35380
1395-05-10,2016-07-31,Sunday,35350,35370,35270,35280
1395-05-11,2016-08-01,Monday,35380,35400,35340,35400
1395-05-12,2016-08-02,Tuesday,35360,35420,35290,35310
1395-05-13,2016-08-03,Wednesday,35350,35380,35120,35170
1395-05-15,2016-08-05,Friday,35320,35320,35210,35270
1395-05-16,2016-08-06,Saturday,35390,35390,35290,35330
1395-05-17,2016-08-07,Sunday,35390,35420,35350,35400
1395-05-18,2016-08-08,Monday,35380,35450,35280,35450
1395-05-19,2016-08-09,Tuesday,35430,35490,35310,35350
1395-05-20,2016-08-10,Wednesday,35540,35580,35340,35380
1395-05-21,2016-08-11,Thursday,35280,35280,35280,35280
1395-05-22,2016-08-12,Friday,35350,35540,35350,35520
1395-05-23,2016-08-13,Saturday,35350,35490,35310,35310
1395-05-24,2016-08-14,Sunday,35640,35640,35290,35430
1395-05-25,2016-08-15,Monday,35210,35490,35210,35430
1395-05-26,2016-08-16,Tuesday,35320,35510,35280,35420
1395-05-27,2016-08-17,Wednesday,35440,35530,35340,35450
1395-05-29,2016-08-19,Friday,35520,35540,35120,35120
1395-05-30,2016-08-20,Saturday,35370,35510,35270,35270
1395-05-31,2016-08-21,Sunday,35390,35510,35350,35470
1395-06-01,2016-08-22,Monday,35570,35570,35380,35420
1395-06-02,2016-08-23,Tuesday,35680,35680,35400,35430
1395-06-03,2016-08-24,Wednesday,35430,35480,35300,35300
1395-06-05,2016-08-26,Friday,35390,35600,35390,35560
1395-06-06,2016-08-27,Saturday,35700,35700,35480,35500
1395-06-07,2016-08-28,Sunday,35580,35580,35450,35550
1395-06-08,2016-08-29,Monday,35510,35640,35490,35550
1395-06-09,2016-08-30,Tuesday,35480,35640,35480,35550
1395-06-10,2016-08-31,Wednesday,35470,35630,35430,35570
1395-06-12,2016-09-02,Friday,35700,35700,35550,35590
1395-06-13,2016-09-03,Saturday,35640,35650,35560,35650
1395-06-14,2016-09-04,Sunday,35590,35700,35430,35520
1395-06-15,2016-09-05,Monday,35490,35610,35470,35550
1395-06-16,2016-09-06,Tuesday,35560,35580,35460,35540
1395-06-17,2016-09-07,Wednesday,35610,35610,35450,35570
1395-06-19,2016-09-09,Friday,35530,35560,35450,35450
1395-06-20,2016-09-10,Saturday,35520,35550,35420,35500
1395-06-22,2016-09-12,Monday,35500,35610,35470,35610
1395-06-23,2016-09-13,Tuesday,35510,35630,35480,35630
1395-06-24,2016-09-14,Wednesday,35550,35720,35490,35720
1395-06-26,2016-09-16,Friday,35540,35630,35400,35620
1395-06-27,2016-09-17,Saturday,35740,35740,35490,35600
1395-06-28,2016-09-18,Sunday,35710,35710,35520,35520
1395-06-30,2016-09-20,Tuesday,35600,35650,35590,35600
1395-06-31,2016-09-21,Wednesday,35760,35760,35520,35540
1395-07-02,2016-09-23,Friday,35670,35670,35610,35630
1395-07-03,2016-09-24,Saturday,35720,35740,35650,35680
1395-07-04,2016-09-25,Sunday,35700,35760,35640,35700
1395-07-05,2016-09-26,Monday,35800,35800,35670,35730
1395-07-06,2016-09-27,Tuesday,35750,35760,35610,35610
1395-07-07,2016-09-28,Wednesday,35800,35810,35740,35800
1395-07-09,2016-09-30,Friday,35800,35870,35620,35830
1395-07-10,2016-10-01,Saturday,35700,35860,35700,35770
1395-07-11,2016-10-02,Sunday,35850,35850,35800,35810
1395-07-12,2016-10-03,Monday,35880,35880,35830,35860
1395-07-13,2016-10-04,Tuesday,35890,35890,35670,35870
1395-07-14,2016-10-05,Wednesday,35880,35880,35720,35720
1395-07-16,2016-10-07,Friday,35800,35870,35400,35850
1395-07-17,2016-10-08,Saturday,35810,35820,35790,35810
1395-07-18,2016-10-09,Sunday,35900,35900,35810,35850
1395-07-21,2016-10-12,Wednesday,35950,35950,35800,35850
1395-07-23,2016-10-14,Friday,35890,35970,35880,35880
1395-07-24,2016-10-15,Saturday,35970,35980,35880,35880
1395-07-25,2016-10-16,Sunday,35950,35950,35440,35850
1395-07-26,2016-10-17,Monday,35950,35950,35800,35830
1395-07-27,2016-10-18,Tuesday,35900,35900,35820,35850
1395-07-28,2016-10-19,Wednesday,35910,35920,35780,35850
1395-07-30,2016-10-21,Friday,35850,35880,35850,35880
1395-08-01,2016-10-22,Saturday,35920,35920,35790,35910
1395-08-02,2016-10-23,Sunday,35870,35950,35870,35950
1395-08-03,2016-10-24,Monday,35950,35980,35680,35680
1395-08-04,2016-10-25,Tuesday,35920,36080,35770,36050
1395-08-05,2016-10-26,Wednesday,35800,36180,35800,36180
1395-08-07,2016-10-28,Friday,36120,36150,36010,36080
1395-08-08,2016-10-29,Saturday,36190,36190,35830,36110
1395-08-09,2016-10-30,Sunday,36190,36210,36110,36190
1395-08-10,2016-10-31,Monday,36280,36280,36210,36270
1395-08-11,2016-11-01,Tuesday,36300,36300,36190,36230
1395-08-12,2016-11-02,Wednesday,36240,36270,36080,36200
1395-08-14,2016-11-04,Friday,36120,36280,36120,36230
1395-08-15,2016-11-05,Saturday,36180,36290,36180,36290
1395-08-16,2016-11-06,Sunday,36320,36320,36230,36250
1395-08-17,2016-11-07,Monday,35750,36460,35750,36400
1395-08-18,2016-11-08,Tuesday,36310,36520,36310,36480
1395-08-19,2016-11-09,Wednesday,36590,36590,36390,36570
1395-08-21,2016-11-11,Friday,36560,36680,36480,36480
1395-08-22,2016-11-12,Saturday,36440,36590,36440,36550
1395-08-23,2016-11-13,Sunday,36650,36690,36500,36680
1395-08-24,2016-11-14,Monday,36670,36700,36660,36680
1395-08-25,2016-11-15,Tuesday,36660,36750,36660,36740
1395-08-26,2016-11-16,Wednesday,36800,36920,36710,36850
1395-08-28,2016-11-18,Friday,36900,36900,36420,36810
1395-08-30,2016-11-20,Sunday,36720,36760,36320,36730
1395-09-01,2016-11-21,Monday,36840,36840,36680,36770
1395-09-02,2016-11-22,Tuesday,36880,37110,36800,37030
1395-09-03,2016-11-23,Wednesday,37050,37240,37050,37180
1395-09-05,2016-11-25,Friday,37040,37490,36990,37460
1395-09-06,2016-11-26,Saturday,37180,37940,37180,37910
1395-09-08,2016-11-28,Monday,38050,38740,37920,38710
1395-09-10,2016-11-30,Wednesday,38850,38850,37890,38290
1395-09-12,2016-12-02,Friday,38130,38150,37830,38020
1395-09-13,2016-12-03,Saturday,38800,39220,38470,38950
1395-09-14,2016-12-04,Sunday,38390,38990,38390,38960
1395-09-15,2016-12-05,Monday,39150,39150,38680,38880
1395-09-16,2016-12-06,Tuesday,38990,38990,38720,38760
1395-09-17,2016-12-07,Wednesday,38990,38990,38840,38990
1395-09-19,2016-12-09,Friday,39130,39130,38900,38990
1395-09-20,2016-12-10,Saturday,39100,39100,38850,38910
1395-09-21,2016-12-11,Sunday,39000,39000,38680,38680
1395-09-22,2016-12-12,Monday,38750,38990,38750,38970
1395-09-23,2016-12-13,Tuesday,39160,39200,39110,39140
1395-09-24,2016-12-14,Wednesday,39200,39280,39190,39280
1395-09-27,2016-12-17,Saturday,39100,39310,39100,39280
1395-09-28,2016-12-18,Sunday,39300,39300,39110,39170
1395-09-29,2016-12-19,Monday,39220,39320,39160,39180
1395-09-30,2016-12-20,Tuesday,39370,39780,39370,39780
1395-10-01,2016-12-21,Wednesday,39790,39910,39780,39850
1395-10-03,2016-12-23,Friday,39830,39880,39770,39880
1395-10-04,2016-12-24,Saturday,40030,40680,39750,40660
1395-10-05,2016-12-25,Sunday,40530,40890,40220,40720
1395-10-06,2016-12-26,Monday,40830,41210,40830,41210
1395-10-07,2016-12-27,Tuesday,40570,41230,40570,40750
1395-10-08,2016-12-28,Wednesday,40770,40770,40190,40290
1395-10-10,2016-12-30,Friday,40200,40260,39480,39480
1395-10-11,2016-12-31,Saturday,39260,39260,38270,38350
1395-10-12,2017-01-01,Sunday,38260,38810,38260,38790
1395-10-13,2017-01-02,Monday,38800,39190,38800,39140
1395-10-14,2017-01-03,Tuesday,39200,39200,38790,39000
1395-10-15,2017-01-04,Wednesday,39050,39080,38940,39030
1395-10-17,2017-01-06,Friday,39090,39110,39010,39040
1395-10-18,2017-01-07,Saturday,39550,39560,39420,39450
1395-10-19,2017-01-08,Sunday,39480,39660,39480,39650
1395-10-21,2017-01-10,Tuesday,39660,39790,39510,39790
1395-10-22,2017-01-11,Wednesday,39800,39820,39670,39790
1395-10-24,2017-01-13,Friday,39810,39850,39480,39510
1395-10-25,2017-01-14,Saturday,39470,39470,39160,39440
1395-10-26,2017-01-15,Sunday,39400,39410,39090,39140
1395-10-27,2017-01-16,Monday,39080,39460,38340,38340
1395-10-28,2017-01-17,Tuesday,38670,38670,38130,38200
1395-10-29,2017-01-18,Wednesday,38420,38420,38120,38240
1395-11-01,2017-01-20,Friday,38270,38370,37870,38080
1395-11-02,2017-01-21,Saturday,38050,38350,37890,38330
1395-11-03,2017-01-22,Sunday,38290,38590,38280,38500
1395-11-04,2017-01-23,Monday,38450,38850,38450,38540
1395-11-05,2017-01-24,Tuesday,38560,38640,38490,38600
1395-11-06,2017-01-25,Wednesday,38650,38650,38550,38580
1395-11-08,2017-01-27,Friday,38660,38730,38570,38590
1395-11-09,2017-01-28,Saturday,38600,38630,38430,38510
1395-11-10,2017-01-29,Sunday,38530,38530,38210,38230
1395-11-11,2017-01-30,Monday,38220,38250,38130,38210
1395-11-12,2017-01-31,Tuesday,38260,38310,38200,38260
1395-11-13,2017-02-01,Wednesday,38250,38250,38160,38240
1395-11-15,2017-02-03,Friday,38260,38440,38260,38430
1395-11-16,2017-02-04,Saturday,38440,38700,38440,38520
1395-11-17,2017-02-05,Sunday,38540,38560,38470,38470
1395-11-18,2017-02-06,Monday,38480,38480,38300,38360
1395-11-19,2017-02-07,Tuesday,38370,38370,38260,38260
1395-11-20,2017-02-08,Wednesday,38250,38270,38180,38260
1395-11-22,2017-02-10,Friday,38320,38360,38290,38290
1395-11-23,2017-02-11,Saturday,38270,38380,38230,38230
1395-11-24,2017-02-12,Sunday,38220,38230,38140,38140
1395-11-25,2017-02-13,Monday,38130,38140,38060,38080
1395-11-26,2017-02-14,Tuesday,38140,38250,38140,38150
1395-11-27,2017-02-15,Wednesday,38140,38150,38100,38110
1395-11-29,2017-02-17,Friday,38100,38110,38000,38020
1395-11-30,2017-02-18,Saturday,38010,38130,37920,37930
1395-12-01,2017-02-19,Sunday,37920,37920,37890,37900
1395-12-02,2017-02-20,Monday,37910,38430,37860,37870
1395-12-03,2017-02-21,Tuesday,38680,38680,37780,37800
1395-12-04,2017-02-22,Wednesday,37790,37810,37780,37800
1395-12-06,2017-02-24,Friday,37810,37820,37770,37780
1395-12-07,2017-02-25,Saturday,37790,37810,37790,37810
1395-12-08,2017-02-26,Sunday,37830,38200,37780,37790
1395-12-09,2017-02-27,Monday,37780,37790,37720,37790
1395-12-10,2017-02-28,Tuesday,37800,37850,37800,37840
1395-12-11,2017-03-01,Wednesday,37830,37830,37830,37830
1395-12-13,2017-03-03,Friday,37840,37850,37810,37810
1395-12-14,2017-03-04,Saturday,37800,37800,37730,37740
1395-12-15,2017-03-05,Sunday,37730,37730,37610,37610
1395-12-16,2017-03-06,Monday,37600,37600,37460,37460
1395-12-17,2017-03-07,Tuesday,37450,37450,37230,37240
1395-12-18,2017-03-08,Wednesday,37250,37540,37250,37490
1395-12-20,2017-03-10,Friday,37520,37660,37520,37590
1395-12-21,2017-03-11,Saturday,37580,37600,37480,37490
1395-12-22,2017-03-12,Sunday,37500,37510,37430,37500
1395-12-23,2017-03-13,Monday,37490,37980,37460,37630
1395-12-24,2017-03-14,Tuesday,37650,37970,37650,37950
1395-12-25,2017-03-15,Wednesday,37920,37920,37540,37570
1395-12-27,2017-03-17,Friday,37590,37590,37460,37480
1395-12-30,2017-03-20,Monday,37520,37520,37450,37480
1396-01-02,2017-03-22,Wednesday,37510,37510,37480,37480
1396-01-04,2017-03-24,Friday,37580,37670,37550,37670
1396-01-05,2017-03-25,Saturday,37650,37680,37540,37540
1396-01-06,2017-03-26,Sunday,37570,37640,37330,37640
1396-01-07,2017-03-27,Monday,38550,38550,37630,37660
1396-01-08,2017-03-28,Tuesday,37630,37630,37500,37520
1396-01-09,2017-03-29,Wednesday,37480,37480,37390,37400
1396-01-13,2017-04-02,Sunday,37510,37730,37490,37690
1396-01-14,2017-04-03,Monday,37700,37700,37530,37530
1396-01-15,2017-04-04,Tuesday,37490,37650,37490,37650
1396-01-16,2017-04-05,Wednesday,37630,37650,37610,37610
1396-01-18,2017-04-07,Friday,37620,37630,37580,37610
1396-01-19,2017-04-08,Saturday,37600,37640,37600,37630
1396-01-20,2017-04-09,Sunday,37650,37670,37620,37630
1396-01-22,2017-04-11,Tuesday,37650,37650,37590,37630
1396-01-23,2017-04-12,Wednesday,37620,37620,37590,37590
1396-01-25,2017-04-14,Friday,37570,37610,37570,37600
1396-01-26,2017-04-15,Saturday,37590,37590,37550,37550
1396-01-27,2017-04-16,Sunday,37560,37570,37540,37550
1396-01-28,2017-04-17,Monday,37540,37540,37500,37500
1396-01-29,2017-04-18,Tuesday,37490,37510,37490,37490
1396-01-30,2017-04-19,Wednesday,37500,37500,37470,37480
1396-02-01,2017-04-21,Friday,37490,37500,37480,37490
1396-02-02,2017-04-22,Saturday,37500,37530,37500,37530
1396-02-03,2017-04-23,Sunday,37540,37540,37530,37530
1396-02-05,2017-04-25,Tuesday,37550,37620,37550,37600
1396-02-06,2017-04-26,Wednesday,37610,37620,37610,37620
1396-02-08,2017-04-28,Friday,37640,37730,37640,37730
1396-02-09,2017-04-29,Saturday,37740,37820,37730,37730
1396-02-10,2017-04-30,Sunday,37710,37730,37660,37670
1396-02-11,2017-05-01,Monday,37660,37680,37620,37620
1396-02-12,2017-05-02,Tuesday,37630,37650,37620,37650
1396-02-13,2017-05-03,Wednesday,37660,37700,37660,37700
1396-02-15,2017-05-05,Friday,37710,37750,37620,37630
1396-02-16,2017-05-06,Saturday,37620,37620,37580,37590
1396-02-17,2017-05-07,Sunday,37580,37600,37570,37570
1396-02-18,2017-05-08,Monday,37560,37570,37540,37540
1396-02-19,2017-05-09,Tuesday,37570,37590,37560,37570
1396-02-20,2017-05-10,Wednesday,37580,37600,37570,37590
1396-02-22,2017-05-12,Friday,37600,37610,37570,37590
1396-02-23,2017-05-13,Saturday,37580,37600,37560,37560
1396-02-24,2017-05-14,Sunday,37580,37580,37540,37540
1396-02-25,2017-05-15,Monday,37550,37580,37540,37550
1396-02-26,2017-05-16,Tuesday,37590,37720,37550,37710
1396-02-27,2017-05-17,Wednesday,37720,37730,37670,37670
1396-02-29,2017-05-19,Friday,37690,37690,37410,37410
1396-02-30,2017-05-20,Saturday,37380,37400,37330,37400
1396-02-31,2017-05-21,Sunday,37330,37390,37320,37350
1396-03-01,2017-05-22,Monday,37450,37580,37450,37530
1396-03-02,2017-05-23,Tuesday,37520,37560,37480,37480
1396-03-03,2017-05-24,Wednesday,37470,37470,37430,37430
1396-03-05,2017-05-26,Friday,37420,37460,37420,37430
1396-03-06,2017-05-27,Saturday,37420,37450,37370,37370
1396-03-07,2017-05-28,Sunday,37380,37430,37380,37380
1396-03-08,2017-05-29,Monday,37370,37380,37350,37360
1396-03-09,2017-05-30,Tuesday,37380,37580,37330,37340
1396-03-10,2017-05-31,Wednesday,37350,37350,37340,37340
1396-03-12,2017-06-02,Friday,37330,37330,37320,37320
1396-03-13,2017-06-03,Saturday,37330,37330,37330,37330
1396-03-15,2017-06-05,Monday,37320,37320,37290,37300
1396-03-16,2017-06-06,Tuesday,37310,37390,37300,37380
1396-03-17,2017-06-07,Wednesday,37400,37400,37370,37370
1396-03-19,2017-06-09,Friday,37380,37380,37350,37360
1396-03-20,2017-06-10,Saturday,37350,37380,37350,37350
1396-03-21,2017-06-11,Sunday,37340,37350,37290,37300
1396-03-22,2017-06-12,Monday,37310,37310,37270,37270
1396-03-23,2017-06-13,Tuesday,37280,37310,37270,37300
1396-03-24,2017-06-14,Wednesday,37320,37320,37300,37310
1396-03-26,2017-06-16,Friday,37300,37340,37270,37320
1396-03-27,2017-06-17,Saturday,37320,37500,37320,37500
1396-03-28,2017-06-18,Sunday,37480,37610,37440,37500
1396-03-29,2017-06-19,Monday,37510,37520,37450,37450
1396-03-30,2017-06-20,Tuesday,37420,37420,37370,37420
1396-03-31,2017-06-21,Wednesday,37460,37480,37440,37440
1396-04-02,2017-06-23,Friday,37450,37580,37450,37570
1396-04-03,2017-06-24,Saturday,37580,37590,37540,37540
1396-04-05,2017-06-26,Monday,37500,37540,37500,37540
1396-04-06,2017-06-27,Tuesday,37560,37650,37560,37590
1396-04-07,2017-06-28,Wednesday,37640,37680,37640,37680
1396-04-09,2017-06-30,Friday,37720,37910,37720,37890
1396-04-10,2017-07-01,Saturday,37870,37880,37840,37840
1396-04-11,2017-07-02,Sunday,37820,37820,37780,37790
1396-04-12,2017-07-03,Monday,37840,37860,37800,37800
1396-04-13,2017-07-04,Tuesday,37820,37880,37790,37880
1396-04-14,2017-07-05,Wednesday,37890,37920,37880,37880
1396-04-16,2017-07-07,Friday,37890,37900,37880,37890
1396-04-17,2017-07-08,Saturday,37880,37890,37860,37860
1396-04-18,2017-07-09,Sunday,37870,37880,37860,37880
1396-04-19,2017-07-10,Monday,37910,37960,37910,37930
1396-04-20,2017-07-11,Tuesday,37950,37950,37900,37900
1396-04-21,2017-07-12,Wednesday,37890,37890,37850,37850
1396-04-23,2017-07-14,Friday,37810,37830,37800,37820
1396-04-24,2017-07-15,Saturday,37810,37830,37790,37800
1396-04-25,2017-07-16,Sunday,37810,37810,37770,37790
1396-04-26,2017-07-17,Monday,37780,37790,37780,37780
1396-04-27,2017-07-18,Tuesday,37770,37770,37770,37770
1396-04-28,2017-07-19,Wednesday,37820,37820,37820,37820
1396-04-30,2017-07-21,Friday,37850,37850,37760,37760
1396-04-31,2017-07-22,Saturday,37750,37750,37740,37750
1396-05-01,2017-07-23,Sunday,37740,37740,37710,37720
1396-05-02,2017-07-24,Monday,37730,37790,37720,37790
1396-05-03,2017-07-25,Tuesday,37810,38000,37810,38000
1396-05-04,2017-07-26,Wednesday,38020,38040,38010,38010
1396-05-06,2017-07-28,Friday,38020,38070,38010,38070
1396-05-07,2017-07-29,Saturday,38080,38130,38080,38120
1396-05-08,2017-07-30,Sunday,38110,38130,38100,38130
1396-05-09,2017-07-31,Monday,38140,38210,38140,38190
1396-05-10,2017-08-01,Tuesday,38200,38210,38190,38210
1396-05-11,2017-08-02,Wednesday,38220,38260,38220,38260
1396-05-14,2017-08-05,Saturday,38250,38250,38200,38210
1396-05-15,2017-08-06,Sunday,38200,38200,38150,38150
1396-05-16,2017-08-07,Monday,38140,38140,38110,38110
1396-05-17,2017-08-08,Tuesday,38120,38130,38110,38110
1396-05-18,2017-08-09,Wednesday,38150,38150,38100,38150
1396-05-20,2017-08-11,Friday,38120,38130,38120,38130
1396-05-21,2017-08-12,Saturday,38140,38140,38100,38120
